http://www.ic.ufal.br/dac/author/rbie/304,RODRIGO ALVES COSTA,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso
http://www.ic.ufal.br/dac/author/rbie/305,CAROLINE RAMALHO CAVALCANTI,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso
http://www.ic.ufal.br/dac/author/rbie/303,CARLOS EDUARDO PIRES,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso,Detecção e Avaliação de Cola em Provas Escolares Utilizando Mineração de Texto: um Estudo de Caso
http://www.ic.ufal.br/dac/author/rbie/306,RAUL SIDNEI WAZLAWICK,Editorial,Editorial
http://www.ic.ufal.br/dac/author/rbie/307,GUSTAVO H. R. SANTOS,Sistemas Hipermídia para o Ensino: estendendo as facilidades para o tutor e o estudante,Sistemas Hipermídia para o Ensino: estendendo as facilidades para o tutor e o estudante
http://www.ic.ufal.br/dac/author/rbie/307,GUSTAVO H. R. SANTOS,Hypermedia Systems for Learning: Extending the facilities for the tutor and student,Hypermedia Systems for Learning: Extending the facilities for the tutor and student
http://www.ic.ufal.br/dac/author/rbie/308,,Sistemas Hipermídia para o Ensino: estendendo as facilidades para o tutor e o estudante,Sistemas Hipermídia para o Ensino: estendendo as facilidades para o tutor e o estudante
http://www.ic.ufal.br/dac/author/rbie/308,,Hypermedia Systems for Learning: Extending the facilities for the tutor and student,Hypermedia Systems for Learning: Extending the facilities for the tutor and student
http://www.ic.ufal.br/dac/author/rbie/309,PAULO GILENO CYSNEIROS,Resenha Crítica  A Máquina das Crianças: Repensando a Escola na Era da Informática,Resenha Crítica  A Máquina das Crianças: Repensando a Escola na Era da Informática
http://www.ic.ufal.br/dac/author/rbie/310,EVERTON JOSÉ GOLDONI ESTEVAM,Recursos Tecnológicos e Ensino de Estatística na Educação Básica: um cenário de pesquisas brasileiras,Recursos Tecnológicos e Ensino de Estatística na Educação Básica: um cenário de pesquisas brasileiras
http://www.ic.ufal.br/dac/author/rbie/311,MARCO AURÉLIO KALINKE,Recursos Tecnológicos e Ensino de Estatística na Educação Básica: um cenário de pesquisas brasileiras,Recursos Tecnológicos e Ensino de Estatística na Educação Básica: um cenário de pesquisas brasileiras
http://www.ic.ufal.br/dac/author/rbie/313,MAURO CAVALCANTE PEQUENO,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR
http://www.ic.ufal.br/dac/author/rbie/313,MAURO CAVALCANTE PEQUENO,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC
http://www.ic.ufal.br/dac/author/rbie/312,ANDRÉA SOARES ROCHA DOS SANTOS,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR
http://www.ic.ufal.br/dac/author/rbie/312,ANDRÉA SOARES ROCHA DOS SANTOS,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC
http://www.ic.ufal.br/dac/author/rbie/314,RAIMUNDO HÉLIO LEITE,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR,SAEL: SISTEMA DE AVALIAÇÃO ELETRÔNICO  UMA APLICAÇÃO DA INFORMÁTICA À ATIVIDADE DIDÁTICO  PEDAGÓGICA DO PROFESSOR
http://www.ic.ufal.br/dac/author/rbie/314,RAIMUNDO HÉLIO LEITE,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC,SAEL: ELECTRONIC SYSTEM OF EVALUATIONAN APPLICATION OF COMPUTING TO TEACHING ACTIVITY  TEACHER PEDAGOGIC
http://www.ic.ufal.br/dac/author/rbie/33,CLOVIS TORRES FERNANDES,Ambiente Hipertexto para Apoio ao Planejamento e Elaboração de Cursos de Treinamento Segundo a Metodologia TRAINAIR,Ambiente Hipertexto para Apoio ao Planejamento e Elaboração de Cursos de Treinamento Segundo a Metodologia TRAINAIR
http://www.ic.ufal.br/dac/author/rbie/33,CLOVIS TORRES FERNANDES,Hypertext Environment to Support Planning and Development of Training Courses According to TRAINAIR Methodology,Hypertext Environment to Support Planning and Development of Training Courses According to TRAINAIR Methodology
http://www.ic.ufal.br/dac/author/rbie/32,JOSÉ MARIA PARENTE DE OLIVEIRA,Ambiente Hipertexto para Apoio ao Planejamento e Elaboração de Cursos de Treinamento Segundo a Metodologia TRAINAIR,Ambiente Hipertexto para Apoio ao Planejamento e Elaboração de Cursos de Treinamento Segundo a Metodologia TRAINAIR
http://www.ic.ufal.br/dac/author/rbie/32,JOSÉ MARIA PARENTE DE OLIVEIRA,Hypertext Environment to Support Planning and Development of Training Courses According to TRAINAIR Methodology,Hypertext Environment to Support Planning and Development of Training Courses According to TRAINAIR Methodology
http://www.ic.ufal.br/dac/author/rbie/315,LUCIA MARIA MARTINS GIRAFFA,Editorial,Editorial
http://www.ic.ufal.br/dac/author/rbie/317,CARLOS ALBERTO FARACO,Technologies in Education: a pedagogical solution or a problem?,Technologies in Education: a pedagogical solution or a problem?
http://www.ic.ufal.br/dac/author/rbie/317,CARLOS ALBERTO FARACO,Tecnologias na Educação: uma solução ou um problema pedagógico?,Tecnologias na Educação: uma solução ou um problema pedagógico?
http://www.ic.ufal.br/dac/author/rbie/316,EDSON JACINSKI,Technologies in Education: a pedagogical solution or a problem?,Technologies in Education: a pedagogical solution or a problem?
http://www.ic.ufal.br/dac/author/rbie/316,EDSON JACINSKI,Tecnologias na Educação: uma solução ou um problema pedagógico?,Tecnologias na Educação: uma solução ou um problema pedagógico?
http://www.ic.ufal.br/dac/author/rbie/318,HUGO FUKS,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet
http://www.ic.ufal.br/dac/author/rbie/318,HUGO FUKS,About the Development and Application of Totally Distance Learning Courses on the Internet,About the Development and Application of Totally Distance Learning Courses on the Internet
http://www.ic.ufal.br/dac/author/rbie/319,MARCO AURÉLIO GEROSA,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet
http://www.ic.ufal.br/dac/author/rbie/319,MARCO AURÉLIO GEROSA,About the Development and Application of Totally Distance Learning Courses on the Internet,About the Development and Application of Totally Distance Learning Courses on the Internet
http://www.ic.ufal.br/dac/author/rbie/320,CARLOS JOSÉ PEREIRA DE LUCENA,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet,Sobre o Desenvolvimento e Aplicação de Cursos Totalmente a Distância na Internet
http://www.ic.ufal.br/dac/author/rbie/320,CARLOS JOSÉ PEREIRA DE LUCENA,About the Development and Application of Totally Distance Learning Courses on the Internet,About the Development and Application of Totally Distance Learning Courses on the Internet
http://www.ic.ufal.br/dac/author/rbie/322,LUIZ AUGUSTO COIMBRA REZENDE,Mídias na Educação: discurso oficial nos discursos de professores egressos de um Programa de Formação Continuada,Mídias na Educação: discurso oficial nos discursos de professores egressos de um Programa de Formação Continuada
http://www.ic.ufal.br/dac/author/rbie/321,HELOISA HELENA OLIVEIRA DE MAGALHÃES COUTO,Mídias na Educação: discurso oficial nos discursos de professores egressos de um Programa de Formação Continuada,Mídias na Educação: discurso oficial nos discursos de professores egressos de um Programa de Formação Continuada
http://www.ic.ufal.br/dac/author/rbie/324,M. CECÍLIA C. BARANAUSKAS,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO
http://www.ic.ufal.br/dac/author/rbie/323,AMANDA MEINCKE MELO,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO
http://www.ic.ufal.br/dac/author/rbie/325,SÍLVIA CRISTINA DE MATOS SOARES,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO,DESIGN COM CRIANÇAS: DA PRÁTICA A UM MODELO DE PROCESSO
http://www.ic.ufal.br/dac/author/rbie/329,CARLOS MIGUEL TOBAR,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores
http://www.ic.ufal.br/dac/author/rbie/326,JUAN MANUEL ADÁNCOELLO,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores
http://www.ic.ufal.br/dac/author/rbie/327,WIRIS SERAFIM DE MENEZES,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores
http://www.ic.ufal.br/dac/author/rbie/328,EUSTÁQUIO SÃO JOSÉ DE FARIA,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores,Conflito Sóciocognitivo e Estilos de Aprendizagem na Formação de Grupos para o Aprendizado Colaborativo de Programação de Computadores
http://www.ic.ufal.br/dac/author/rbie/330,ADJA FERREIRA DE ANDRADE,METHODOLOGICAL PROPOSAL FOR THE CREATION OF TOURS IN VIRTUAL ENVIRONMENTS FOR EDUCATIONAL USE,METHODOLOGICAL PROPOSAL FOR THE CREATION OF TOURS IN VIRTUAL ENVIRONMENTS FOR EDUCATIONAL USE
http://www.ic.ufal.br/dac/author/rbie/330,ADJA FERREIRA DE ANDRADE,PROPOSTA METODOLÓGICA PARA CRIAÇÃO DE ROTEIROS EM AMBIENTES VIRTUAIS PARA APLICAÇÃO EDUCACIONAL,PROPOSTA METODOLÓGICA PARA CRIAÇÃO DE ROTEIROS EM AMBIENTES VIRTUAIS PARA APLICAÇÃO EDUCACIONAL
http://www.ic.ufal.br/dac/author/rbie/331,,METHODOLOGICAL PROPOSAL FOR THE CREATION OF TOURS IN VIRTUAL ENVIRONMENTS FOR EDUCATIONAL USE,METHODOLOGICAL PROPOSAL FOR THE CREATION OF TOURS IN VIRTUAL ENVIRONMENTS FOR EDUCATIONAL USE
http://www.ic.ufal.br/dac/author/rbie/331,,PROPOSTA METODOLÓGICA PARA CRIAÇÃO DE ROTEIROS EM AMBIENTES VIRTUAIS PARA APLICAÇÃO EDUCACIONAL,PROPOSTA METODOLÓGICA PARA CRIAÇÃO DE ROTEIROS EM AMBIENTES VIRTUAIS PARA APLICAÇÃO EDUCACIONAL
http://www.ic.ufal.br/dac/author/rbie/332,MARTA COSTA ROSATELLI,Um Ambiente Colaborativo para o Ensino à Distância,Um Ambiente Colaborativo para o Ensino à Distância
http://www.ic.ufal.br/dac/author/rbie/332,MARTA COSTA ROSATELLI,A Collaborative Environment for Distance Learning,A Collaborative Environment for Distance Learning
http://www.ic.ufal.br/dac/author/rbie/333,MARCELLO THIRY,Um Ambiente Colaborativo para o Ensino à Distância,Um Ambiente Colaborativo para o Ensino à Distância
http://www.ic.ufal.br/dac/author/rbie/333,MARCELLO THIRY,A Collaborative Environment for Distance Learning,A Collaborative Environment for Distance Learning
http://www.ic.ufal.br/dac/author/rbie/334,RICARDO MIRANDA BARCIA,Um Ambiente Colaborativo para o Ensino à Distância,Um Ambiente Colaborativo para o Ensino à Distância
http://www.ic.ufal.br/dac/author/rbie/334,RICARDO MIRANDA BARCIA,A Collaborative Environment for Distance Learning,A Collaborative Environment for Distance Learning
http://www.ic.ufal.br/dac/author/rbie/336,VERÔNICA GITIRANA GOMES FERREIRA,A Lousa Digital no ensino de Matemática: análise das interações docentes,A Lousa Digital no ensino de Matemática: análise das interações docentes
http://www.ic.ufal.br/dac/author/rbie/335,PABLO CHARLES DE OLIVEIRA MELO,A Lousa Digital no ensino de Matemática: análise das interações docentes,A Lousa Digital no ensino de Matemática: análise das interações docentes
http://www.ic.ufal.br/dac/author/rbie/340,ALEX S GOMES,Percepção social em EAD: Identificando necessidades para o LMS Amadeus,Percepção social em EAD: Identificando necessidades para o LMS Amadeus
http://www.ic.ufal.br/dac/author/rbie/337,IVANILDO JOSÉ MELO FILHO,Percepção social em EAD: Identificando necessidades para o LMS Amadeus,Percepção social em EAD: Identificando necessidades para o LMS Amadeus
http://www.ic.ufal.br/dac/author/rbie/338,ROSÂNGELA S CARVALHO,Percepção social em EAD: Identificando necessidades para o LMS Amadeus,Percepção social em EAD: Identificando necessidades para o LMS Amadeus
http://www.ic.ufal.br/dac/author/rbie/339,ROSANGELA M MELO,Percepção social em EAD: Identificando necessidades para o LMS Amadeus,Percepção social em EAD: Identificando necessidades para o LMS Amadeus
http://www.ic.ufal.br/dac/author/rbie/34,ANDRÉ RAABE,Conselho Editorial,Conselho Editorial
http://www.ic.ufal.br/dac/author/rbie/341,JAIRO FRANCISCO DE SOUZA,Uma biblioteca gráfica para aprendizagem de algoritmos e estruturas de dados,Uma biblioteca gráfica para aprendizagem de algoritmos e estruturas de dados
http://www.ic.ufal.br/dac/author/rbie/342,SANDRO ATHAÍDE COELHO,Uma biblioteca gráfica para aprendizagem de algoritmos e estruturas de dados,Uma biblioteca gráfica para aprendizagem de algoritmos e estruturas de dados
http://www.ic.ufal.br/dac/author/rbie/345,DÉBORA CONFORTO,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível
http://www.ic.ufal.br/dac/author/rbie/343,LOURENÇO DE OLIVEIRA BASSO,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível
http://www.ic.ufal.br/dac/author/rbie/344,LUCILA MARIA COSTI SANTAROSA,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível,A interação e apropriação tecnológica de pessoas com deficiência através de ferramenta multimídia acessível
http://www.ic.ufal.br/dac/author/rbie/348,DANTE AUGUSTO COUTO BARONE,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS
http://www.ic.ufal.br/dac/author/rbie/346,FRANCISCO RODRIGUES,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS
http://www.ic.ufal.br/dac/author/rbie/347,CHRISTIAN PUHLMANN BRACKMANN,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS,ESTUDO DA EVASÃO NO CURSO DE CIÊNCIA DA COMPUTAÇÃO DA UFRGS
http://www.ic.ufal.br/dac/author/rbie/349,MÍRIAN CRISTIANE ALVES BRITO,Elaboração de uma metodologia de desenvolvimento de software em uma instituição de ensino,Elaboração de uma metodologia de desenvolvimento de software em uma instituição de ensino
http://www.ic.ufal.br/dac/author/rbie/350,LÚBIA MARA LOPES RODRIGUES,STII: SISTEMAS TUTORIAIS INTELIGENTES QUE INTEGRAM COGNIÇÃO EMOÇÃO E MOTIVAÇÃO,STII: SISTEMAS TUTORIAIS INTELIGENTES QUE INTEGRAM COGNIÇÃO EMOÇÃO E MOTIVAÇÃO
http://www.ic.ufal.br/dac/author/rbie/351,MARCO CARVALHO,STII: SISTEMAS TUTORIAIS INTELIGENTES QUE INTEGRAM COGNIÇÃO EMOÇÃO E MOTIVAÇÃO,STII: SISTEMAS TUTORIAIS INTELIGENTES QUE INTEGRAM COGNIÇÃO EMOÇÃO E MOTIVAÇÃO
http://www.ic.ufal.br/dac/author/rbie/352,NEIDE DOS SANTOS,Agentes de Software em Ambientes Educacionais Mediados por Computador,Agentes de Software em Ambientes Educacionais Mediados por Computador
http://www.ic.ufal.br/dac/author/rbie/352,NEIDE DOS SANTOS,Software Agents in ComputerBased Learning Environments,Software Agents in ComputerBased Learning Environments
http://www.ic.ufal.br/dac/author/rbie/353,,Agentes de Software em Ambientes Educacionais Mediados por Computador,Agentes de Software em Ambientes Educacionais Mediados por Computador
http://www.ic.ufal.br/dac/author/rbie/353,,Software Agents in ComputerBased Learning Environments,Software Agents in ComputerBased Learning Environments
http://www.ic.ufal.br/dac/author/rbie/355,VERA BARROS DE OLIVEIRA,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school
http://www.ic.ufal.br/dac/author/rbie/355,VERA BARROS DE OLIVEIRA,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental
http://www.ic.ufal.br/dac/author/rbie/354,ANA PAULA GLADCHEFF,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school
http://www.ic.ufal.br/dac/author/rbie/354,ANA PAULA GLADCHEFF,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental
http://www.ic.ufal.br/dac/author/rbie/356,DILMA MENEZES DA SILVA,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school,The Educational Software and the Psychopedagogy in Teaching Mathematics Geared to elementary school
http://www.ic.ufal.br/dac/author/rbie/356,DILMA MENEZES DA SILVA,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental,O Software Educacional e a Psicopedagogia no Ensino de Matemática Direcionado ao Ensino Fundamental
http://www.ic.ufal.br/dac/author/rbie/357,BENEDITO J. PINHEIRO FERREIRA,Experiências de Informática Educativa no Município de Belém: Um Quadro Inicial de Diagnóstico,Experiências de Informática Educativa no Município de Belém: Um Quadro Inicial de Diagnóstico
http://www.ic.ufal.br/dac/author/rbie/358,FÁBIO FERRENTINI SAMPAIO,Editorial,Editorial
http://www.ic.ufal.br/dac/author/rbie/359,EDMAR WELINGTON OLIVEIRA,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo
http://www.ic.ufal.br/dac/author/rbie/360,SEAN WOLFGAND M. SIQUEIRA,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo
http://www.ic.ufal.br/dac/author/rbie/361,MARIA HELENA L. B. BRAZ,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo,Representação da Estruturação de Segmentos de Objetos de Aprendizagem Multimídia: Uma Abordagem Baseada em Metamodelos de Conteúdo
http://www.ic.ufal.br/dac/author/rbie/35,VÂNIA PAULA DE ALMEIDA NERIS,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD
http://www.ic.ufal.br/dac/author/rbie/36,JUNIA COUTINHO ANACLETO,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD
http://www.ic.ufal.br/dac/author/rbie/37,AMERICO TALARICO NETO,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD
http://www.ic.ufal.br/dac/author/rbie/38,SÍLVIA H. ZEMMASCARENHAS,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD,Estratégias Cognitivas como Soluções de Sucesso no Projeto do Material Institucional para EAD
http://www.ic.ufal.br/dac/author/rbie/362,ARTURO HERNÁNDEZ DOMÍNGUEZ,Um jogo digital baseado no construcionismo,Um jogo digital baseado no construcionismo
http://www.ic.ufal.br/dac/author/rbie/363,CARLOS A. C. LESSA FILHO,Um jogo digital baseado no construcionismo,Um jogo digital baseado no construcionismo
http://www.ic.ufal.br/dac/author/rbie/364,FABIO PARAGUAÇU,Um jogo digital baseado no construcionismo,Um jogo digital baseado no construcionismo
http://www.ic.ufal.br/dac/author/rbie/365,PATRÍCIA OLIVEIRA,Um jogo digital baseado no construcionismo,Um jogo digital baseado no construcionismo
http://www.ic.ufal.br/dac/author/rbie/366,MÁRCIA CRISTINA CERA,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas
http://www.ic.ufal.br/dac/author/rbie/367,MATEUS HENRIQUE DAL FORNO,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas
http://www.ic.ufal.br/dac/author/rbie/368,VANESSA GINDRI VIEIRA,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas,Uma Proposta para o Ensino de Engenharia de Software a partir da Resolução de Problemas
http://www.ic.ufal.br/dac/author/rbie/369,JOICE LEE OTSUKA,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT
http://www.ic.ufal.br/dac/author/rbie/369,JOICE LEE OTSUKA,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC
http://www.ic.ufal.br/dac/author/rbie/372,HELOÍSA VIEIRA DA ROCHA,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT
http://www.ic.ufal.br/dac/author/rbie/372,HELOÍSA VIEIRA DA ROCHA,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC
http://www.ic.ufal.br/dac/author/rbie/371,RICARDO LUÍS LACHI,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT
http://www.ic.ufal.br/dac/author/rbie/371,RICARDO LUÍS LACHI,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC
http://www.ic.ufal.br/dac/author/rbie/370,THAISA BARBOSA FERREIRA,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT,A MODEL TO SUPPORT FORMATIVE ASSESSMENT IN THE TELEDUC ENVIRONMENT
http://www.ic.ufal.br/dac/author/rbie/370,THAISA BARBOSA FERREIRA,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC,UM MODELO DE SUPORTE À AVALIAÇÃO FORMATIVA NO AMBIENTE TELEDUC
http://www.ic.ufal.br/dac/author/rbie/373,MARCELO RICARDO QUINTA,Adaptação de material didático para ulearning: Sistema Odin,Adaptação de material didático para ulearning: Sistema Odin
http://www.ic.ufal.br/dac/author/rbie/377,DJENANE COSTA PIO,FACIL: Modelo para avaliação da literacia digital e informacional,FACIL: Modelo para avaliação da literacia digital e informacional
